timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2021-08-30T15:31:41,24f42fe2-3652-41f2-9b75-f0bf1291a098,codecarbon,3.4845621585845947,3.6425335495304255e-07,4.368600909094632e-07,India,IND,national capital territory of delhi,N,,
